Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
ROU1,Liga 1,2018/2019,2018-11-12,19:00,Gaz Metan Medias,FC Voluntari,2,0,H,1.57,4.08,6.32,1.57,4.1,6.84,1.53,3.87,6.0
ROU1,Liga 1,2018/2019,2018-11-23,18:30,Din. Bucuresti,Gaz Metan Medias,1,1,D,2.19,3.25,3.72,2.19,3.25,3.81,2.12,3.14,3.48
ROU1,Liga 1,2018/2019,2018-11-24,14:00,Sepsi Sf. Gheorghe,Astra,1,0,H,2.81,2.8,3.15,2.81,3.0,3.15,2.57,2.88,2.94
ROU1,Liga 1,2018/2019,2018-11-24,16:30,Concordia,CFR Cluj,0,1,A,6.67,3.67,1.63,6.67,3.72,1.64,6.1,3.57,1.58
ROU1,Liga 1,2018/2019,2018-11-25,11:30,Calarasi,FC Hermannstadt,0,1,A,,,,3.01,3.1,2.82,2.81,2.88,2.66
ROU1,Liga 1,2018/2019,2018-11-25,15:30,FC Voluntari,Viitorul Constanta,1,2,A,5.01,3.67,1.78,5.5,3.8,1.79,4.86,3.58,1.69
ROU1,Liga 1,2018/2019,2018-11-25,18:30,Poli Iasi,FC Steaua Bucuresti,1,2,A,4.57,3.33,1.94,4.57,3.55,1.94,4.17,3.31,1.88
ROU1,Liga 1,2018/2019,2018-11-26,18:30,FC Botosani,U Craiova,2,1,H,3.97,3.37,2.07,4.0,3.4,2.25,3.73,3.21,2.01
ROU1,Liga 1,2018/2019,2018-11-30,15:30,Poli Iasi,Sepsi Sf. Gheorghe,1,1,D,3.01,2.88,2.85,3.04,3.0,2.94,2.86,2.82,2.69
ROU1,Liga 1,2018/2019,2018-11-30,18:00,CFR Cluj,FC Voluntari,5,0,H,1.33,4.67,12.73,1.36,4.8,12.73,1.33,4.49,9.61
ROU1,Liga 1,2018/2019,2018-12-01,12:00,FC Hermannstadt,Concordia,2,1,H,2.06,3.2,4.24,2.07,3.3,4.33,1.98,3.07,4.03
ROU1,Liga 1,2018/2019,2018-12-01,18:00,Viitorul Constanta,Din. Bucuresti,4,1,H,2.15,3.25,3.87,2.15,3.3,4.0,2.05,3.17,3.64
ROU1,Liga 1,2018/2019,2018-12-02,15:00,U Craiova,Calarasi,1,0,H,1.38,4.55,10.15,1.47,4.55,10.15,1.38,4.28,8.39
ROU1,Liga 1,2018/2019,2018-12-02,18:00,FC Steaua Bucuresti,Gaz Metan Medias,2,1,H,1.78,3.34,5.76,1.82,3.5,5.76,1.74,3.27,5.01
ROU1,Liga 1,2018/2019,2018-12-03,18:00,Astra,FC Botosani,1,1,D,2.18,3.27,3.75,2.45,3.27,3.75,2.19,3.08,3.38
ROU1,Liga 1,2018/2019,2018-12-04,15:30,FC Voluntari,FC Hermannstadt,2,0,H,3.3,3.13,2.45,3.36,3.2,2.48,3.15,3.02,2.34
ROU1,Liga 1,2018/2019,2018-12-04,18:00,Din. Bucuresti,CFR Cluj,0,3,A,4.29,3.35,1.99,4.5,3.48,2.02,4.03,3.23,1.92
ROU1,Liga 1,2018/2019,2018-12-05,15:30,Gaz Metan Medias,Viitorul Constanta,2,2,D,3.46,3.07,2.4,3.8,3.15,2.48,3.31,3.01,2.26
ROU1,Liga 1,2018/2019,2018-12-05,18:00,Sepsi Sf. Gheorghe,FC Steaua Bucuresti,4,2,H,4.33,3.32,2.0,4.36,3.36,2.03,4.01,3.2,1.93
ROU1,Liga 1,2018/2019,2018-12-06,12:00,Calarasi,Astra,1,2,A,3.29,3.04,2.51,3.35,3.1,2.55,3.15,2.96,2.38
ROU1,Liga 1,2018/2019,2018-12-06,15:00,FC Botosani,Poli Iasi,1,2,A,2.27,3.25,3.54,2.32,3.25,3.6,2.2,3.11,3.32
ROU1,Liga 1,2018/2019,2018-12-06,18:00,Concordia,U Craiova,1,3,A,4.39,3.59,1.89,6.25,3.75,1.89,4.85,3.4,1.74
ROU1,Liga 1,2018/2019,2018-12-08,15:00,FC Hermannstadt,Din. Bucuresti,1,1,D,3.26,3.29,2.38,3.4,3.29,2.4,3.15,3.12,2.28
